Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,Eigenvector Centrality,3,100,0.0008797500049695373,0.0009334696125981728,0.000664730457370697,0.0005825607591406567,1.602355802294591,1.1410491471331676,0.2152289632447792,0.010733132876361675,1.5812551560966276e-05,0.0005825607591406567,0.0066422979098342385
Cora,Clustering Coefficient,3,100,0.0008285410003736615,0.010765921365833448,0.017183309792097333,0.0033130012210021826,3.249597765791574,5.186629477576644,0.26708724391268046,0.009163099186962526,2.0006134023998494e-05,0.0009102416369736795,0.0033130012210021826
Cora,Degree,3,150,0.0009959160233847797,0.33609025691001554,0.23781076657532427,0.15518842368736716,2.1656915440231668,1.5324001682909216,0.15518842368736716,0.013026674084581783,1.4084592002769849e-05,0.0009232161820784208,0.011341495498065202
Cora,Neighborhood Heterogeneity,3,150,0.0009136660082731396,0.009094417088835563,0.012022368079523789,0.0029827328797296594,3.049021637385054,4.0306552964318545,0.2734149292281563,0.0029827328797296594,2.0559039731782952e-05,0.0007711214981088318,0.010775872898236435
Cora,PageRank,3,150,0.0010487500112503767,2.4507559756539373e-05,1.7364371710429918e-05,1.1450613219455e-05,2.1402836063749104,1.51645779816641,0.17418331372118087,0.012027020028190208,1.1450613219455e-05,0.0007335332223158415,0.010689161115416741
Cora,Eigenvector Centrality,3,150,0.0010205830039922148,0.0009334696125981728,0.000664730457370697,0.0005220875844279742,1.7879559683858979,1.2732163667500533,0.37285569555553677,0.007917430183866179,2.768341836431691e-05,0.0005220875844279742,0.010837102027640296
Cora,Clustering Coefficient,3,150,0.000950833986280486,0.010765921365833448,0.017183309792097333,0.005725564557722891,1.8803248583254386,3.0011555400104144,0.2414330934742667,0.011565279364722401,1.829196999505856e-05,0.0007127887139095733,0.005725564557722891
Cora,Degree,3,200,0.0011420000228099525,0.33609025691001554,0.23781076657532427,0.18043936885525394,1.8626215500655108,1.3179538815949468,0.18043936885525394,0.01543046470144297,1.4959115109076012e-05,0.0007954553944584417,0.011449507372451612
Cora,Neighborhood Heterogeneity,3,200,0.001080874993931502,0.009094417088835563,0.012022368079523789,0.0022380915664901536,4.0634696207258925,5.371705188263432,0.2181364371137473,0.0022380915664901536,1.7980617360746133e-05,0.0010079401735266164,0.013429479740131797
Cora,PageRank,3,200,0.0011872090108226985,2.4507559756539373e-05,1.7364371710429918e-05,1.0493817713736047e-05,2.3354283850823725,1.654723970257321,0.17164949415925818,0.008363494239419091,1.0493817713736047e-05,0.0008767240134782524,0.009407603349850972
Cora,Eigenvector Centrality,3,200,0.0011950419866479933,0.0009334696125981728,0.000664730457370697,0.0005401222372890874,1.7282562134144381,1.2307037397812524,0.2641608572658827,0.01577893360714653,1.790332408177889e-05,0.0005401222372890874,0.011020551020021186
Cora,Clustering Coefficient,3,200,0.0011124169977847487,0.010765921365833448,0.017183309792097333,0.004913271886660702,2.1911918603695453,3.497325242421287,0.26196427796193716,0.009682824178511417,1.9565222280293083e-05,0.0007383869249315583,0.004913271886660702
Cora,Degree,3,250,0.0012737079814542085,0.33609025691001554,0.23781076657532427,0.14562396636233638,2.307932308846524,1.6330468982256119,0.14562396636233638,0.009831130203573978,1.343995298401321e-05,0.0009491916352082706,0.010675178203341577
Cora,Neighborhood Heterogeneity,3,250,0.0012453340168576688,0.009094417088835563,0.012022368079523789,0.0034675846948395046,2.6226950137281344,3.4670726564849597,0.2645731411130685,0.0034675846948395046,1.918325337267967e-05,0.001067758656639552,0.00877458528808758
