Dataset,TargetProperty,StratSeed,HyperparamName,Population,Generations,EvolutionSeconds,RandomTargetEmd,LabelTargetEmd,WdesTargetEmd,RandomToWdesRatio,LabelToWdesRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,Neighborhood Heterogeneity,14,pop200_gen50,200,50,13.55420933291316,0.015521927828171491,0.011980955488645932,0.0021645797935094194,7.170873476096665,5.535002925081032,0.22967559316801137,0.0021645797935094194,1.576478488308817e-05,0.0009186603595285498,0.011118348338195118
Cora,PageRank,14,pop200_gen50,200,50,16.968823999981396,2.40534439957878e-05,1.764970737045806e-05,1.0431228281165762e-05,2.305907161404741,1.6920066261348834,0.16012928916779798,0.007062781454900177,1.0431228281165762e-05,0.0009419483409160463,0.011902309507288527
Cora,Eigenvector Centrality,14,pop200_gen50,200,50,16.12628924997989,0.0008990572416929038,0.0008232701027149905,0.0004616447395121277,1.947508906184092,1.7833412411133143,0.32833925509547895,0.005789919533433559,2.290546118789802e-05,0.0004616447395121277,0.010245345607154012
Cora,Clustering Coefficient,14,pop200_gen50,200,50,14.496660999953747,0.012789612269641277,0.014365672123839029,0.002554448423348539,5.0067999622696675,5.6237863299692545,0.2508663411362362,0.01122223248503457,1.8908674673768705e-05,0.0008738714007690488,0.002554448423348539
Cora,Degree,14,pop100_gen100,100,100,14.725028792046942,0.3503461188460132,0.2295697684586136,0.1254395883389873,2.792946975393762,1.8301221448385612,0.1254395883389873,0.008174534522294396,1.2617988481177946e-05,0.001018403222812799,0.010001651164305606
Cora,Neighborhood Heterogeneity,14,pop100_gen100,100,100,12.785261000040919,0.015521927828171491,0.011980955488645932,0.0016688746359498925,9.30083512194833,7.1790626033612135,0.26253374178297284,0.0016688746359498925,1.992374003943728e-05,0.0007944374666728875,0.012959953265115037
Cora,PageRank,14,pop100_gen100,100,100,16.25354604201857,2.40534439957878e-05,1.764970737045806e-05,1.0017891302251784e-05,2.4010486109368303,1.7618186141120162,0.18851675713725274,0.010429400833199707,1.0017891302251784e-05,0.0006955882022926274,0.018875809406162725
Cora,Eigenvector Centrality,14,pop100_gen100,100,100,16.317497250041924,0.0008990572416929038,0.0008232701027149905,0.00046506819546306534,1.933172920581504,1.7702137250973824,0.26088752814235266,0.00831150586723008,1.942520954314063e-05,0.00046506819546306534,0.009748576163016979
Cora,Clustering Coefficient,14,pop100_gen100,100,100,14.335966833052225,0.012789612269641277,0.014365672123839029,0.001738074196257167,7.358496143135258,8.26528128360377,0.2714613990678026,0.008744347539117667,1.9991005566332265e-05,0.0009558333005814887,0.001738074196257167
Cora,Degree,15,pop50_gen20,50,20,1.440541125019081,0.2878368834772684,0.28831647936363475,0.1661352033703412,1.7325460085400155,1.7354327891658967,0.1661352033703412,0.009453806955284918,1.4239379413554911e-05,0.0008634541568839401,0.008827420075482467
Cora,Neighborhood Heterogeneity,15,pop50_gen20,50,20,1.409771875012666,0.017254887068295307,0.007742363030010704,0.0028533920422198432,6.047149081859633,2.713389157694365,0.3213375940212228,0.0028533920422198432,2.3319319954581033e-05,0.0009997529445889193,0.00664437893341383
Cora,PageRank,15,pop50_gen20,50,20,1.5969888339750469,2.154781476447538e-05,2.0952925074721342e-05,1.2313953673061918e-05,1.7498697279991813,1.7015595178466598,0.17641753219340578,0.008742220910004546,1.2313953673061918e-05,0.0007399795871490674,0.014195128532832915
Cora,Eigenvector Centrality,15,pop50_gen20,50,20,1.5494225420989096,0.0009352574181781183,0.0009074415161169896,0.0005595203471236703,1.6715342399717936,1.6218204052486738,0.30556640369287885,0.011745131014146723,2.3416690106811934e-05,0.0005595203471236703,0.015832032138991755
Cora,Clustering Coefficient,15,pop50_gen20,50,20,1.499941417016089,0.019374029788086507,0.012045609653505911,0.003576519047285947,5.417007300097717,3.367970223071162,0.26458248365455506,0.01554138876950272,2.0614151790955872e-05,0.0008517783048572853,0.003576519047285947
Cora,Degree,15,pop100_gen50,100,50,7.347999084042385,0.2878368834772684,0.28831647936363475,0.1391828094173813,2.06804909803267,2.0714948963203605,0.1391828094173813,0.009734589307652855,1.3068957199778906e-05,0.0008298517695011726,0.010869247866704231
Cora,Neighborhood Heterogeneity,15,pop100_gen50,100,50,6.713554582907818,0.017254887068295307,0.007742363030010704,0.0026412541769993037,6.532838535024437,2.9313206950823294,0.29092747236839633,0.0026412541769993037,2.1065441079704027e-05,0.001126985095380085,0.008578394003266973
Cora,PageRank,15,pop100_gen50,100,50,8.184402874903753,2.154781476447538e-05,2.0952925074721342e-05,1.0608716804700918e-05,2.0311424238346287,1.9750668681660646,0.16855903725054364,0.008899847858317225,1.0608716804700918e-05,0.0007024986955757519,0.010225624732176716
Cora,Eigenvector Centrality,15,pop100_gen50,100,50,7.778742749942467,0.0009352574181781183,0.0009074415161169896,0.00048637842384065613,1.922900713384689,1.865710877862212,0.28863660321512963,0.009190174016644745,2.1191706085841428e-05,0.00048637842384065613,0.011430634374253507
Cora,Clustering Coefficient,15,pop100_gen50,100,50,7.318652166984975,0.019374029788086507,0.012045609653505911,0.0029928200509344452,6.473503070135264,4.024835923477899,0.23744344037170864,0.009424868561670043,1.6914847259792545e-05,0.0009335808151469188,0.0029928200509344452
Cora,Degree,15,pop200_gen50,200,50,14.854731583036482,0.2878368834772684,0.28831647936363475,0.1347377917953602,2.136274312068548,2.1398337876987767,0.1347377917953602,0.015144457497636637,1.3523520614002284e-05,0.0008096397175552229,0.020658056863324364
Cora,Neighborhood Heterogeneity,15,pop200_gen50,200,50,13.655223749927245,0.017254887068295307,0.007742363030010704,0.002658300101140724,6.49094775299859,2.9125240700582746,0.3031352100299117,0.002658300101140724,2.1809737973411168e-05,0.0008300189174188365,0.007922414652836695
Cora,PageRank,15,pop200_gen50,200,50,16.70534641703125,2.154781476447538e-05,2.0952925074721342e-05,1.0428356318716e-05,2.066271433955804,2.009226040456315,0.1654593637377612,0.015633481440675168,1.0428356318716e-05,0.0006616579690649698,0.009276728854323433
Cora,Eigenvector Centrality,15,pop200_gen50,200,50,16.592853249982,0.0009352574181781183,0.0009074415161169896,0.00047704703087875146,1.9605140743781881,1.9022055633496422,0.2374017752360204,0.00959487833943767,1.6375788880081663e-05,0.00047704703087875146,0.009177451780537218
Cora,Clustering Coefficient,15,pop200_gen50,200,50,14.440975082921796,0.019374029788086507,0.012045609653505911,0.002533638064452133,7.646723523738935,4.754274030892657,0.29768623844646197,0.008318544911931755,2.2050694706962144e-05,0.0010176136998772576,0.002533638064452133
Cora,Degree,15,pop100_gen100,100,100,14.395142042078078,0.2878368834772684,0.28831647936363475,0.1226006113284404,2.3477605891064357,2.351672444693204,0.1226006113284404,0.011271893712823975,1.2366211222085192e-05,0.0008422975961633001,0.010875334201075868
Cora,Neighborhood Heterogeneity,15,pop100_gen100,100,100,13.178014665958472,0.017254887068295307,0.007742363030010704,0.0018119827048832654,9.522655498749327,4.272868062782915,0.2957491476530277,0.0018119827048832654,2.1857464274620686e-05,0.001261878402201453,0.00987223294202499
Cora,PageRank,15,pop100_gen100,100,100,18.697639291989617,2.154781476447538e-05,2.0952925074721342e-05,9.659428686051594e-06,2.2307545782278875,2.169168152250845,0.17015660579996833,0.008407388532623124,9.659428686051594e-06,0.0008166900277436246,0.009133573882322485
