Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,5,GCN,100,110,10,1.4746538400650024,0.37919461727142334,1.4927384853363037,0.33557048439979553,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,5,GCN,101,112,12,1.4772741794586182,0.4026845693588257,1.4930850267410278,0.3523489832878113,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,2,GCN,101,110,10,1.4841392040252686,0.38255032896995544,1.496775507926941,0.3288590610027313,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,1,GCN,100,109,9,1.5014708042144775,0.3221476376056671,1.4873647689819336,0.3557046949863434,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,2,GCN,100,109,9,1.4947999715805054,0.3691275119781494,1.493503212928772,0.34899330139160156,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,1,GCN,101,111,11,1.4961841106414795,0.33892616629600525,1.4765530824661255,0.33892616629600525,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,4,GCN,100,110,10,1.506400227546692,0.3221476376056671,1.4689066410064697,0.38255032896995544,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,3,GCN,100,110,10,1.487404704093933,0.33557048439979553,1.4854601621627808,0.33557048439979553,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,3,GCN,101,110,10,1.4903665781021118,0.3691275119781494,1.4648288488388062,0.3691275119781494,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,4,GCN,101,108,8,1.5197774171829224,0.34228187799453735,1.4873101711273193,0.3624161183834076,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,5,GCN,100,109,9,1.4582624435424805,0.34563758969306946,1.5102823972702026,0.33892616629600525,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_NeighHet_b100,1,5,GCN,101,111,11,1.4584977626800537,0.3590604066848755,1.5127791166305542,0.3624161183834076,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,2,GCN,100,110,10,1.4813475608825684,0.34228187799453735,1.4560819864273071,0.3959731459617615,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,1,GCN,100,111,11,1.4586329460144043,0.3758389353752136,1.5363775491714478,0.3288590610027313,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,2,GCN,101,112,12,1.481665849685669,0.3590604066848755,1.4420896768569946,0.38255032896995544,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,1,GCN,101,112,12,1.4502867460250854,0.3657718002796173,1.5432605743408203,0.3187919557094574,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,4,GCN,100,107,7,1.5242853164672852,0.29865771532058716,1.4930524826049805,0.37919461727142334,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,3,GCN,100,112,12,1.4901572465896606,0.33557048439979553,1.507812261581421,0.3657718002796173,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,4,GCN,101,108,8,1.5349235534667969,0.29865771532058716,1.4703327417373657,0.38255032896995544,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,3,GCN,101,113,13,1.467550277709961,0.3758389353752136,1.4879071712493896,0.39261746406555176,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,5,GCN,100,109,9,1.511821985244751,0.3288590610027313,1.523282527923584,0.3255033493041992,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,1,5,GCN,101,111,11,1.5024012327194214,0.3624161183834076,1.5401620864868164,0.3288590610027313,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,1,GCN,100,111,11,1.4689879417419434,0.34899330139160156,1.482250690460205,0.3322147727012634,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,2,GCN,100,110,10,1.478880763053894,0.33557048439979553,1.4768435955047607,0.3557046949863434,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,2,GCN,101,112,12,1.4790881872177124,0.3557046949863434,1.482180118560791,0.34563758969306946,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,1,GCN,101,112,12,1.454156517982483,0.38590604066848755,1.47996187210083,0.3120805323123932,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,3,GCN,100,108,8,1.5026588439941406,0.3154362440109253,1.4748399257659912,0.3624161183834076,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,3,GCN,101,111,11,1.4945428371429443,0.33557048439979553,1.4757155179977417,0.3724832236766815,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,4,GCN,100,109,9,1.4885070323944092,0.3288590610027313,1.5079190731048584,0.3221476376056671,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,4,GCN,101,110,10,1.4724421501159668,0.3288590610027313,1.4917548894882202,0.3255033493041992,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,5,GCN,100,110,10,1.4781635999679565,0.33557048439979553,1.4715149402618408,0.33892616629600525,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,1,5,GCN,101,111,11,1.4749759435653687,0.33557048439979553,1.4652212858200073,0.33892616629600525,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,2,GCN,101,110,10,1.4887912273406982,0.3087248206138611,1.4795079231262207,0.33892616629600525,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,1,GCN,101,109,9,1.4763590097427368,0.3590604066848755,1.4751747846603394,0.3691275119781494,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,2,GCN,100,109,9,1.4951108694076538,0.3322147727012634,1.4781556129455566,0.3120805323123932,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,1,GCN,100,110,10,1.474467396736145,0.3288590610027313,1.4691075086593628,0.34563758969306946,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,3,GCN,101,111,11,1.4552477598190308,0.37919461727142334,1.485791563987732,0.3255033493041992,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,3,GCN,100,111,11,1.4548698663711548,0.37919461727142334,1.5003386735916138,0.33557048439979553,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,4,GCN,100,111,11,1.4371763467788696,0.38590604066848755,1.4596571922302246,0.3657718002796173,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,4,GCN,101,112,12,1.4514963626861572,0.4026845693588257,1.4617376327514648,0.3758389353752136,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,5,GCN,100,110,10,1.487766981124878,0.3624161183834076,1.4370120763778687,0.38590604066848755,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,1,5,GCN,101,111,11,1.4737520217895508,0.3557046949863434,1.4646618366241455,0.3758389353752136,True,100
syn-cora-h0.00-r1,RandomKFold,2,2,GCN,100,108,8,1.4787160158157349,0.3590604066848755,1.506407380104065,0.3221476376056671,True,100
syn-cora-h0.00-r1,RandomKFold,2,1,GCN,100,110,10,1.5077226161956787,0.3221476376056671,1.481932520866394,0.3657718002796173,True,100
syn-cora-h0.00-r1,RandomKFold,2,1,GCN,101,110,10,1.508791208267212,0.3221476376056671,1.4589496850967407,0.3959731459617615,True,100
syn-cora-h0.00-r1,RandomKFold,2,2,GCN,101,112,12,1.4813109636306763,0.3322147727012634,1.5197820663452148,0.3221476376056671,True,100
syn-cora-h0.00-r1,RandomKFold,2,3,GCN,100,111,11,1.4934899806976318,0.38926175236701965,1.4963011741638184,0.3523489832878113,True,100
syn-cora-h0.00-r1,RandomKFold,2,4,GCN,100,112,12,1.4407529830932617,0.37919461727142334,1.509184718132019,0.34563758969306946,True,100
syn-cora-h0.00-r1,RandomKFold,2,3,GCN,101,112,12,1.4743794202804565,0.37919461727142334,1.4882487058639526,0.3255033493041992,True,100
syn-cora-h0.00-r1,RandomKFold,2,4,GCN,101,113,13,1.452401876449585,0.3624161183834076,1.4964487552642822,0.3590604066848755,True,100
syn-cora-h0.00-r1,RandomKFold,2,5,GCN,100,110,10,1.493386149406433,0.3624161183834076,1.448146104812622,0.37919461727142334,True,100
syn-cora-h0.00-r1,RandomKFold,2,5,GCN,101,111,11,1.479565978050232,0.38926175236701965,1.4448466300964355,0.38590604066848755,True,100
